CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
#R032285_065_RAMP_V,#R032285_065_RAMP_V|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_DDWG_O2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,709.38231,752.84134,#R032285_RAMP,#R032285_RAMP
#R032285_066_RAMP_F,#R032285_066_RAMP_F|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_DDWG_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10649.05325,10705.59235,#R032285_RAMP,#R032285_RAMP
#R032285_066_RAMP_V,#R032285_066_RAMP_V|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_DDWG_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10649.05325,10705.59235,#R032285_RAMP,#R032285_RAMP
#R032285_068_RAMP_F,#R032285_068_RAMP_F|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Hard Ramping constraint for constraint V>>060_67_68_N, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,2254.44505,2319.96637,#R032285_RAMP,#R032285_RAMP
#R032285_068_RAMP_V,#R032285_068_RAMP_V|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Soft Ramping constraint for constraint V>>060_67_68_N, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,2254.44505,2319.96637,#R032285_RAMP,#R032285_RAMP
#R032285_069_RAMP_F,#R032285_069_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-1.0,Thermal,"Hard Ramping constraint for constraint V>>060_67_68_S, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,10316.95528,10364.58607,#R032285_RAMP,#R032285_RAMP
#R032285_069_RAMP_V,#R032285_069_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-1.0,Thermal,"Soft Ramping constraint for constraint V>>060_67_68_S, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,10316.95528,10364.58607,#R032285_RAMP,#R032285_RAMP
#R032285_070_RAMP_F,#R032285_070_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-1.0,Thermal,"Hard Ramping constraint for constraint V>>060_67_68_SIPS, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,306.61070000000007,354.24149000000006,#R032285_RAMP,#R032285_RAMP
#R032285_070_RAMP_V,#R032285_070_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-1.0,Thermal,"Soft Ramping constraint for constraint V>>060_67_68_SIPS, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,306.61070000000007,354.24149000000006,#R032285_RAMP,#R032285_RAMP
#R032285_071_RAMP_F,#R032285_071_RAMP_F|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Hard Ramping constraint for constraint V>>N_060_65_66, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,1363.09818,1515.6808999999998,#R032285_RAMP,#R032285_RAMP
#R032285_071_RAMP_V,#R032285_071_RAMP_V|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Soft Ramping constraint for constraint V>>N_060_65_66, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,1363.09818,1515.6808999999998,#R032285_RAMP,#R032285_RAMP
#R032285_072_RAMP_F,#R032285_072_RAMP_F|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Hard Ramping constraint for constraint V>>N_060_66_65, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,1357.5208,1510.10352,#R032285_RAMP,#R032285_RAMP
#R032285_072_RAMP_V,#R032285_072_RAMP_V|2025-03-18 00:00:00|1,upper,2025-03-18,1,1.0,Thermal,"Soft Ramping constraint for constraint V>>N_060_66_65, Effective Date: 14/03/2025, Version: 1",13,0,0,0,0,0.0,1357.5208,1510.10352,#R032285_RAMP,#R032285_RAMP
#R032286_001_RAMP_F,#R032286_001_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.867,Thermal,"Hard Ramping constraint for constraint V>>DBL_MSDD_MSDD, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,13045.102445213377,13109.276816608995,#R032286_RAMP,#R032286_RAMP
#R032286_001_RAMP_V,#R032286_001_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,13045.102445213377,13109.276816608995,#R032286_RAMP,#R032286_RAMP
#R032286_002_RAMP_F,#R032286_002_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.867,Thermal,"Hard Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,1511.0770703575545,1575.2514417531718,#R032286_RAMP,#R032286_RAMP
#R032286_002_RAMP_V,#R032286_002_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.867,Thermal,"Soft Ramping constraint for constraint V>>DBL_MSDD_MSDD_SIP, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,1511.0770703575545,1575.2514417531718,#R032286_RAMP,#R032286_RAMP
#R032287_001_RAMP_F,#R032287_001_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Hard Ramping constraint for constraint V>>DBT_DDTX1_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2696.3864724919094,2745.1077993527506,#R032287_RAMP,#R032287_RAMP
#R032287_001_RAMP_V,#R032287_001_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Soft Ramping constraint for constraint V>>DBT_DDTX1_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2696.3864724919094,2745.1077993527506,#R032287_RAMP,#R032287_RAMP
#R032287_002_RAMP_F,#R032287_002_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Hard Ramping constraint for constraint V>>DBT_DDTX2_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2471.790906148867,2520.584530744337,#R032287_RAMP,#R032287_RAMP
#R032287_002_RAMP_V,#R032287_002_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Soft Ramping constraint for constraint V>>DBT_DDTX2_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,2471.790906148867,2520.584530744337,#R032287_RAMP,#R032287_RAMP
#R032287_003_RAMP_F,#R032287_003_RAMP_F|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Hard Ramping constraint for constraint V>>DBT_DDTX3_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,909.797216828479,958.6131067961164,#R032287_RAMP,#R032287_RAMP
#R032287_003_RAMP_V,#R032287_003_RAMP_V|2025-03-18 00:00:00|1,lower,2025-03-18,1,-0.309,Thermal,"Soft Ramping constraint for constraint V>>DBT_DDTX3_DDTX, Effective Date: 28/02/2025, Version: 1",13,0,0,0,0,0.0,909.797216828479,958.6131067961164,#R032287_RAMP,#R032287_RAMP
#R032292_005_RAMP_F,#R032292_005_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.0955,Thermal,"Hard Ramping constraint for constraint N>>BYMP_998_5A7, Effective Date: 18/03/2025, Version: 1",13,0,0,0,0,0.0,2090.8924607329845,2388.442408376963,#R032292_RAMP,#R032292_RAMP
#R032292_005_RAMP_V,#R032292_005_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.0955,Thermal,"Soft Ramping constraint for constraint N>>BYMP_998_5A7, Effective Date: 18/03/2025, Version: 1",13,0,0,0,0,0.0,2090.8924607329845,2388.442408376963,#R032292_RAMP,#R032292_RAMP
#R032292_006_RAMP_F,#R032292_006_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.67,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_11_17, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,3218.213447761194,3323.5022388059697,#R032292_RAMP,#R032292_RAMP
#R032292_006_RAMP_V,#R032292_006_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.67,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_11_17, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,3218.213447761194,3323.5022388059697,#R032292_RAMP,#R032292_RAMP
#R032292_007_RAMP_F,#R032292_007_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.699,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_17_11, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,3289.9969670958512,3396.0987696709594,#R032292_RAMP,#R032292_RAMP
#R032292_007_RAMP_V,#R032292_007_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.699,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_17_11, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,3289.9969670958512,3396.0987696709594,#R032292_RAMP,#R032292_RAMP
#R032292_008_RAMP_F,#R032292_008_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.101,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_23_22, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,13994.153069306929,14470.654455445541,#R032292_RAMP,#R032292_RAMP
#R032292_008_RAMP_V,#R032292_008_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.101,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_23_22, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,13994.153069306929,14470.654455445541,#R032292_RAMP,#R032292_RAMP
#R032292_009_RAMP_F,#R032292_009_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.935,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_39_11, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,2094.115679144385,2228.343529411765,#R032292_RAMP,#R032292_RAMP
#R032292_009_RAMP_V,#R032292_009_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.935,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_39_11, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,2094.115679144385,2228.343529411765,#R032292_RAMP,#R032292_RAMP
#R032292_010_RAMP_F,#R032292_010_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.139,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_81_31, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,30919.559568345325,31235.12194244604,#R032292_RAMP,#R032292_RAMP
#R032292_010_RAMP_V,#R032292_010_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.139,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_81_31, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,30919.559568345325,31235.12194244604,#R032292_RAMP,#R032292_RAMP
#R032292_011_RAMP_F,#R032292_011_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.112,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_81_82, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,33785.56142857143,34199.35035714286,#R032292_RAMP,#R032292_RAMP
#R032292_011_RAMP_V,#R032292_011_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.112,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_81_82, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,33785.56142857143,34199.35035714286,#R032292_RAMP,#R032292_RAMP
#R032292_012_RAMP_F,#R032292_012_RAMP_F|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.112,Thermal,"Hard Ramping constraint for constraint N>>WOMP_BYMP_82_81, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,38714.89732142857,39125.08178571428,#R032292_RAMP,#R032292_RAMP
#R032292_012_RAMP_V,#R032292_012_RAMP_V|2025-03-19 00:00:00|1,upper,2025-03-19,1,0.112,Thermal,"Soft Ramping constraint for constraint N>>WOMP_BYMP_82_81, Effective Date: 19/03/2025, Version: 1",13,0,0,0,0,0.0,38714.89732142857,39125.08178571428,#R032292_RAMP,#R032292_RAMP
#R032294_003_RAMP_F,#R032294_003_RAMP_F|2025-03-20 00:00:00|1,upper,2025-03-20,1,0.37,Thermal,"Hard Ramping constraint for constraint N>>991_990_051, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,2549.7793243243245,2991.7388378378378,#R032294_RAMP,#R032294_RAMP
#R032294_003_RAMP_V,#R032294_003_RAMP_V|2025-03-20 00:00:00|1,upper,2025-03-20,1,0.37,Thermal,"Soft Ramping constraint for constraint N>>991_990_051, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,2549.7793243243245,2991.7388378378378,#R032294_RAMP,#R032294_RAMP
#R032296_001_RAMP_F,#R032296_001_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_BUDP_BWSW, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1498.84575,1776.46275,#R032296_RAMP,#R032296_RAMP
#R032296_001_RAMP_V,#R032296_001_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_BUDP_BWSW, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1498.84575,1776.46275,#R032296_RAMP,#R032296_RAMP
#R032296_002_RAMP_F,#R032296_002_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_BUDP_MSDD, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1426.3489900000002,1696.9681500000002,#R032296_RAMP,#R032296_RAMP
#R032296_002_RAMP_V,#R032296_002_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_BUDP_MSDD, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1426.3489900000002,1696.9681500000002,#R032296_RAMP,#R032296_RAMP
#R032296_003_RAMP_F,#R032296_003_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_BUDP_UTMS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1434.7971,1712.85367,#R032296_RAMP,#R032296_RAMP
#R032296_003_RAMP_V,#R032296_003_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N::V_BUDP_UTMS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1434.7971,1712.85367,#R032296_RAMP,#R032296_RAMP
#R032296_004_RAMP_F,#R032296_004_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N:V_BUDP_BWRG, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1441.4222499999998,1719.8518,#R032296_RAMP,#R032296_RAMP
#R032296_004_RAMP_V,#R032296_004_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N:V_BUDP_BWRG, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1441.4222499999998,1719.8518,#R032296_RAMP,#R032296_RAMP
#R032296_005_RAMP_F,#R032296_005_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N:V_BUDP_BYYS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1509.65561,1787.58109,#R032296_RAMP,#R032296_RAMP
#R032296_005_RAMP_V,#R032296_005_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-1.0,Transient Stability,"Soft Ramping constraint for constraint N:V_BUDP_BYYS, Effective Date: 12/01/2021, Version: 1",13,0,0,0,0,0.0,1509.65561,1787.58109,#R032296_RAMP,#R032296_RAMP
#R032296_006_RAMP_F,#R032296_006_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.8179,Thermal,"Hard Ramping constraint for constraint N>>V-BUDP_1S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1235.081550311774,1523.5214940701799,#R032296_RAMP,#R032296_RAMP
#R032296_006_RAMP_V,#R032296_006_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.8179,Thermal,"Soft Ramping constraint for constraint N>>V-BUDP_1S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1235.081550311774,1523.5214940701799,#R032296_RAMP,#R032296_RAMP
#R032296_007_RAMP_F,#R032296_007_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.8244,Thermal,"Hard Ramping constraint for constraint N>>V-BUDP_2S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1160.3767831149928,1444.8158660844251,#R032296_RAMP,#R032296_RAMP
#R032296_007_RAMP_V,#R032296_007_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.8244,Thermal,"Soft Ramping constraint for constraint N>>V-BUDP_2S, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1160.3767831149928,1444.8158660844251,#R032296_RAMP,#R032296_RAMP
#R032296_030_RAMP_F,#R032296_030_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Hard Ramping constraint for constraint V>>X5_MSDD1_MSDD2, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,12193.698614072495,12284.7897228145,#R032296_RAMP,#R032296_RAMP
#R032296_030_RAMP_V,#R032296_030_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Soft Ramping constraint for constraint V>>X5_MSDD1_MSDD2, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,12193.698614072495,12284.7897228145,#R032296_RAMP,#R032296_RAMP
#R032296_031_RAMP_F,#R032296_031_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Hard Ramping constraint for constraint V>>X5_MSDD1_MSDD2_S, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,1532.7178038379532,1623.8089125799575,#R032296_RAMP,#R032296_RAMP
#R032296_031_RAMP_V,#R032296_031_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Soft Ramping constraint for constraint V>>X5_MSDD1_MSDD2_S, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,1532.7178038379532,1623.8089125799575,#R032296_RAMP,#R032296_RAMP
#R032296_032_RAMP_F,#R032296_032_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Hard Ramping constraint for constraint V>>X5_MSDD2_MSDD1, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,12191.161865671642,12281.47248400853,#R032296_RAMP,#R032296_RAMP
#R032296_032_RAMP_V,#R032296_032_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Soft Ramping constraint for constraint V>>X5_MSDD2_MSDD1, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,12191.161865671642,12281.47248400853,#R032296_RAMP,#R032296_RAMP
#R032296_033_RAMP_F,#R032296_033_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Hard Ramping constraint for constraint V>>X5_MSDD2_MSDD1_S, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,1530.1810554371002,1620.4916737739873,#R032296_RAMP,#R032296_RAMP
#R032296_033_RAMP_V,#R032296_033_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.938,Thermal,"Soft Ramping constraint for constraint V>>X5_MSDD2_MSDD1_S, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,1530.1810554371002,1620.4916737739873,#R032296_RAMP,#R032296_RAMP
#R032296_034_RAMP_F,#R032296_034_RAMP_F|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.216,Thermal,"Hard Ramping constraint for constraint V>>X5_SHBE_NIL, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,4830.427407407408,5288.671481481481,#R032296_RAMP,#R032296_RAMP
#R032296_034_RAMP_V,#R032296_034_RAMP_V|2025-03-20 00:00:00|1,lower,2025-03-20,1,-0.216,Thermal,"Soft Ramping constraint for constraint V>>X5_SHBE_NIL, Effective Date: 11/03/2025, Version: 1",13,0,0,0,0,0.0,4830.427407407408,5288.671481481481,#R032296_RAMP,#R032296_RAMP
#R032297_001_RAMP_F,#R032297_001_RAMP_F|2025-03-21 00:00:00|1,upper,2025-03-21,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_ROSM_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10383.169220000002,10557.37937,#R032297_RAMP,#R032297_RAMP
#R032297_001_RAMP_V,#R032297_001_RAMP_V|2025-03-21 00:00:00|1,upper,2025-03-21,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_ROSM_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10383.169220000002,10557.37937,#R032297_RAMP,#R032297_RAMP
#R032297_003_RAMP_F,#R032297_003_RAMP_F|2025-03-21 00:00:00|1,upper,2025-03-21,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_ROSM_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10425.88413,10563.33047,#R032297_RAMP,#R032297_RAMP
#R032297_003_RAMP_V,#R032297_003_RAMP_V|2025-03-21 00:00:00|1,upper,2025-03-21,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_ROSM_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10425.88413,10563.33047,#R032297_RAMP,#R032297_RAMP
#R032298_001_RAMP_F,#R032298_001_RAMP_F|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.9877,Thermal,"Hard Ramping constraint for constraint N>>AV_BUS_39_11, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1692.205619115116,1776.8348688873139,#R032298_RAMP,#R032298_RAMP
#R032298_001_RAMP_V,#R032298_001_RAMP_V|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.9877,Thermal,"Soft Ramping constraint for constraint N>>AV_BUS_39_11, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,1692.205619115116,1776.8348688873139,#R032298_RAMP,#R032298_RAMP
#R032298_002_RAMP_F,#R032298_002_RAMP_F|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.3859,Thermal,"Hard Ramping constraint for constraint N>>AV_BUS_61_11, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3519.1579165586936,3544.2137859549102,#R032298_RAMP,#R032298_RAMP
#R032298_002_RAMP_V,#R032298_002_RAMP_V|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.3859,Thermal,"Soft Ramping constraint for constraint N>>AV_BUS_61_11, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3519.1579165586936,3544.2137859549102,#R032298_RAMP,#R032298_RAMP
#R032298_003_RAMP_F,#R032298_003_RAMP_F|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.6023,Thermal,"Hard Ramping constraint for constraint N>>AV_BUS_8_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3336.609131661963,3398.796363938238,#R032298_RAMP,#R032298_RAMP
#R032298_003_RAMP_V,#R032298_003_RAMP_V|2025-03-21 00:00:00|1,upper,2025-03-21,1,0.6023,Thermal,"Soft Ramping constraint for constraint N>>AV_BUS_8_18, Effective Date: 30/10/2024, Version: 1",13,0,0,0,0,0.0,3336.609131661963,3398.796363938238,#R032298_RAMP,#R032298_RAMP
#R032302_001_RAMP_F,#R032302_001_RAMP_F|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_ROSM_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10646.30579,10826.94866,#R032302_RAMP,#R032302_RAMP
#R032302_001_RAMP_V,#R032302_001_RAMP_V|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_ROSM_O1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10646.30579,10826.94866,#R032302_RAMP,#R032302_RAMP
#R032302_002_RAMP_F,#R032302_002_RAMP_F|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_ROSM_O2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,540.56579,721.20866,#R032302_RAMP,#R032302_RAMP
#R032302_002_RAMP_V,#R032302_002_RAMP_V|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_ROSM_O2, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,540.56579,721.20866,#R032302_RAMP,#R032302_RAMP
#R032302_003_RAMP_F,#R032302_003_RAMP_F|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Hard Ramping constraint for constraint V::N_ROSM_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10508.424280000001,10691.522019999999,#R032302_RAMP,#R032302_RAMP
#R032302_003_RAMP_V,#R032302_003_RAMP_V|2025-03-22 00:00:00|1,upper,2025-03-22,1,1.0,Transient Stability,"Soft Ramping constraint for constraint V::N_ROSM_V1, Effective Date: 31/10/2024, Version: 1",13,0,0,0,0,0.0,10508.424280000001,10691.522019999999,#R032302_RAMP,#R032302_RAMP
#R032354_001_RAMP_F,#R032354_001_RAMP_F|2025-03-26 00:00:00|1,lower,2025-03-26,1,-1.0,Transient Stability,"Hard Ramping constraint for constraint N::V_JNWG, Effective Date: 17/07/2015, Version: 1",13,0,0,0,0,0.0,2383.68004,2401.89865,#R032354_RAMP,#R032354_RAMP
