event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
QNI-upper-20250213T1640,N^^Q_NIL_KPP_1,N^^Q_NIL_KPP_1|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250213T1640,Q>>NIL_BCRG_CLWU,Q>>NIL_BCRG_CLWU|2025-01-22|1,0.14 * F_VIC_to_NSW +0.553 * P[QBCB3B] +0.669 * P[QBCG] +0.131 * P[QBCK1] +0.131 * P[QBCK2] +0.667 * P[QBDR1L] +0.622 * P[QBGH1] +0.622 * P[QBGH2] +0.164 * P[QBRA1] +0.164 * P[QBRA2] +0.164 * P[QBRA3] +0.167 * P[QBRA4K] +0.164 * P[QBRA5B] +0.164 * P[QBRA6B] +0.164 * P[QBRA7B] +0.163 * P[QBRA8D] +0.163 * P[QBRS1D] +0.626 * P[QBSW1C] +0.626 * P[QBSW2C] +1 * P[QCAB1] +0.167 * P[QCBF1D] +1 * P[QCAB2] +1 * P[QCAC3] +1 * P[QCAC4] +0.167 * P[QCBR1C] +0.167 * P[QCBS1B] +0.622 * P[QCCK1D] +0.622 * P[QCCK2H] +0.623 * P[QCLA1C] +0.167 * P[QCND1C] +0.624 * P[QCOS1C] +0.179 * P[QCPG1C] +0.623 * P[QGAR1] -0.905 * P[QGLD1] -0.905 * P[QGLD2] -0.994 * P[QGLD3] -0.994 * P[QGLD4] -0.905 * P[QGLD5] -0.905 * P[QGLD6] +0.622 * P[QHAR1H] +0.622 * P[QKAH1] +0.622 * P[QKAH2] +0.622 * P[QKAH3] +0.622 * P[QKAH4] +0.689 * P[QLIS1E] +0.671 * P[QLIS2M] +0.669 * P[QLLV3C] +0.633 * P[QMPL1R] +0.909 * P[QMRR1M] +0.113 * P[QMRY1Y] +0.113 * P[QMRY2M] +0.113 * P[QMRY3W] +0.113 * P[QMRY4W] +0.623 * P[QMSP1] +0.623 * P[QMSP2] +0.623 * P[QMSP3M] +0.129 * P[QMSW1M] +0.113 * P[QOKY1] +0.113 * P[QOKY2] +0.167 * P[QORS1E] +0.167 * P[QRMA7] +0.167 * P[QRMA8] +0.623 * P[QROG1K] +0.623 * P[QROG3R] +0.623 * P[QROW1K] +0.623 * P[QROW2K] +0.624 * P[QSLD1H] +0.624 * P[QSLS1W] +0.635 * P[QSTN1] +0.635 * P[QSTN2] +0.635 * P[QSTN3] +0.635 * P[QSTN4] +0.0721 * P[QSWE] -0.595 * P[QTBS1C] -0.578 * P[QTBS2S] +0.113 * P[QTKS1O] +0.113 * P[QTKS2O] +0.622 * P[QTMW1K] +0.16 * P[QTNT] +0.16 * P[QTRN1] +0.16 * P[QTRN2] +0.16 * P[QTRN3] +0.16 * P[QTRN4] +0.16 * P[QTRS1K] +0.623 * P[QTYP] +0.623 * P[QTZS1S] +0.167 * P[QWDB3C] +0.167 * P[QWDE3W] +0.167 * P[QWDR1W] +0.622 * P[QWKM1M] -0.397 * P[QWLS1W] +0.167 * P[QWSB3W] +0.167 * P[QWSR1W] +0.167 * P[QWSS1G] +0.0738 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Calvale to Wurdong (871) 275kV line on trip of Bouldercombe to Raglan (811) 275kV line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250213T1640,Q>>NIL_CLWU_RGLC,Q>>NIL_CLWU_RGLC|2025-01-15|1,0.117 * F_VIC_to_NSW +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.11 * P[QBCK2] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.135 * P[QBRA1] +0.135 * P[QBRA2] +0.135 * P[QBRA3] +0.137 * P[QBRA4K] +0.135 * P[QBRA5B] +0.135 * P[QBRA6B] +0.135 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.968 * P[QBSW1C] +0.968 * P[QBSW2C] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.0896 * P[QMRY1Y] +0.0896 * P[QMRY2M] +0.0896 * P[QMRY3W] +0.0896 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.0896 * P[QOKY1] +0.0896 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.0896 * P[QTKS1O] +0.0896 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.97 * P[QWKM1M] +0.137 * P[QWDB3C] +0.137 * P[QWDE3W] +0.137 * P[QWDR1W] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250213T1640,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250225T1540,Q>>X_HATR2_HATR_HATR,Q>>X_HATR2_HATR_HATR|2025-01-31|1,0.529 * F_VIC_to_NSW +0.575 * P[QBCB3B] +0.592 * P[QBCG] +0.419 * P[QBCK1] +0.419 * P[QBCK2] +0.591 * P[QBDR1L] +0.585 * P[QBGH1] +0.585 * P[QBGH2] +0.82 * P[QBRA1] +0.82 * P[QBRA2] +0.82 * P[QBRA3] +0.853 * P[QBRA4K] +0.82 * P[QBRA5B] +0.82 * P[QBRA6B] +0.82 * P[QBRA7B] +0.809 * P[QBRA8D] +0.809 * P[QBRS1D] +0.585 * P[QBSW1C] +0.585 * P[QBSW2C] +0.639 * P[QCAB1] +0.639 * P[QCAB2] +0.639 * P[QCAC3] +0.639 * P[QCAC4] +0.854 * P[QCBF1D] +0.854 * P[QCBR1C] +0.854 * P[QCBS1B] +0.585 * P[QCCK1D] +0.585 * P[QCCK2H] +0.585 * P[QCLA1C] +0.854 * P[QCND1C] +0.585 * P[QCOS1C] +1 * P[QCPG1C] +0.585 * P[QGAR1] +0.479 * P[QGLD1] +0.479 * P[QGLD2] +0.481 * P[QGLD3] +0.481 * P[QGLD4] +0.479 * P[QGLD5] +0.479 * P[QGLD6] +0.585 * P[QHAR1H] +0.585 * P[QKAH1] +0.585 * P[QKAH2] +0.585 * P[QKAH3] +0.585 * P[QKAH4] +0.594 * P[QLIS1E] +0.592 * P[QLIS2M] +0.592 * P[QLLV3C] +0.586 * P[QMPL1R] +0.626 * P[QMRR1M] +0.235 * P[QMRY1Y] +0.235 * P[QMRY2M] +0.235 * P[QMRY3W] +0.235 * P[QMRY4W] +0.585 * P[QMSP1] +0.585 * P[QMSP2] +0.585 * P[QMSP3M] +0.388 * P[QMSW1M] +0.235 * P[QOKY1] +0.235 * P[QOKY2] +0.853 * P[QORS1E] +0.854 * P[QRMA7] +0.854 * P[QRMA8] +0.585 * P[QROG1K] +0.585 * P[QROG3R] +0.585 * P[QROW1K] +0.585 * P[QROW2K] +0.585 * P[QSLD1H] +0.585 * P[QSLS1W] +0.587 * P[QSTN1] +0.587 * P[QSTN2] +0.587 * P[QSTN3] +0.587 * P[QSTN4] +0.294 * P[QTBS1C] +0.282 * P[QTBS2S] +0.235 * P[QTKS1O] +0.235 * P[QTKS2O] +0.585 * P[QTMW1K] -0.189 * P[QTNT] -0.189 * P[QTRN1] -0.189 * P[QTRN2] -0.189 * P[QTRN3] -0.189 * P[QTRN4] -0.189 * P[QTRS1K] +0.585 * P[QTYP] +0.585 * P[QTZS1S] +0.853 * P[QWDB3C] +0.853 * P[QWDE3W] +0.853 * P[QWDR1W] +0.585 * P[QWKM1M] +0.196 * P[QWLS1W] +0.853 * P[QWSB3W] +0.853 * P[QWSR1W] +0.853 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Any two 275kV fdrs between S2 Halys to H18 Tarong(8868,8869,8870,8871), avoid O/L remaining feeder(8868 or 8869 or 8870 or 8871) 275kV line on trip of another feeder(8868 or 886 or 8870 or 8871)275kV line, Swamp out if 3 or more Fdrs IS. Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250321T1335,Q^^TR_TRBK_-700,Q^^TR_TRBK_-700|2025-03-03|1,0.255 * F_VIC_to_NSW +0.968 * P[QBCB3B] +0.996 * P[QBCG] +0.236 * P[QBCK1] +0.236 * P[QBCK2] +0.993 * P[QBDR1L] +0.985 * P[QBGH1] +0.985 * P[QBGH2] +0.234 * P[QBRA1] +0.234 * P[QBRA2] +0.234 * P[QBRA3] +0.234 * P[QBRA4K] +0.234 * P[QBRA5B] +0.234 * P[QBRS1D] +0.234 * P[QBRA6B] +0.234 * P[QBRA7B] +0.234 * P[QBRA8D] +0.988 * P[QBSW1C] +0.988 * P[QBSW2C] +0.92 * P[QCAB1] +0.92 * P[QCAB2] +0.92 * P[QCAC3] +0.92 * P[QCAC4] +0.237 * P[QCBF1D] +0.237 * P[QCBR1C] +0.237 * P[QCBS1B] +0.985 * P[QCCK1D] +0.985 * P[QCCK2H] +0.985 * P[QCLA1C] +0.237 * P[QCND1C] +0.985 * P[QCOS1C] +0.232 * P[QCPG1C] +0.232 * P[QDMW1W] +0.985 * P[QGAR1] +0.2026 * P[QGBB1G] +0.808 * P[QGLD1] +0.808 * P[QGLD2] +0.812 * P[QGLD3] +0.812 * P[QGLD4] +0.808 * P[QGLD5] +0.808 * P[QGLD6] +0.985 * P[QHAR1H] +0.985 * P[QKAH1] +0.985 * P[QKAH2] +0.985 * P[QKAH3] +0.985 * P[QKAH4] +0.8504 * P[QLCS1A] +1 * P[QLIS1E] +0.996 * P[QLIS2M] +0.996 * P[QLLV3C] +0.987 * P[QMPL1R] +1 * P[QMRR1M] +0.106 * P[QMRY1Y] +0.106 * P[QMRY2M] +0.106 * P[QMRY3W] +0.106 * P[QMRY4W] +0.985 * P[QMSP1] +0.985 * P[QMSP2] +0.985 * P[QMSP3M] +0.236 * P[QMSW1M] +0.106 * P[QOKY1] +0.106 * P[QOKY2] +0.235 * P[QORS1E] +0.237 * P[QRMA7] +0.237 * P[QRMA8] +0.985 * P[QROG1K] +0.985 * P[QROG3R] +0.985 * P[QROW1K] +0.985 * P[QROW2K] +0.985 * P[QSLD1H] +0.985 * P[QSLS1W] +0.988 * P[QSTN1] +0.988 * P[QSTN2] +0.988 * P[QSTN3] +0.988 * P[QSTN4] +0.196 * P[QSWE] +0.465 * P[QTBS1C] +0.436 * P[QTBS2S] +0.106 * P[QTKS1O] +0.106 * P[QTKS2O] +0.985 * P[QTMW1K] +0.252 * P[QTNT] +0.252 * P[QTRB1T] +0.252 * P[QTRN1] +0.252 * P[QTRN2] +0.252 * P[QTRN3] +0.252 * P[QTRN4] +0.252 * P[QTRS1K] +0.985 * P[QTYP] +0.985 * P[QTZS1S] +0.234 * P[QWDB3C] +0.234 * P[QWDE3W] +0.234 * P[QWDR1W] +0.192 * P[QWIV1] +0.192 * P[QWIV2] +0.985 * P[QWKM1M] +0.293 * P[QWLS1W] +0.235 * P[QWSB3W] +0.235 * P[QWSR1W] +0.235 * P[QWSS1G] +0.319 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Nominated offset -700 MW, Tarong voltage stability limit, Tarong-Blackwall contingency equation",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250321T1335,NQ_850_DYN_TEST,NQ_850_DYN_TEST|2023-10-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250322T1445,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250322T1445,N>>NIL_33_34,N>>NIL_33_34|2024-12-19|1,0.985 * F_VIC_to_NSW +0.097 * P[NAL11C] +0.114 * P[NBA21B] +0.539 * P[NBAY1] +0.539 * P[NBAY2] +0.436 * P[NBAY3] +0.436 * P[NBAY4] +0.114 * P[NBB21B] +0.226 * P[NBES1B] +0.0965 * P[NBK11B] +0.0965 * P[NBKB3B] +0.0965 * P[NBKW1S] +0.0967 * P[NBL21L] +0.102 * P[NBLW8] +0.234 * P[NBOD1B] +0.0967 * P[NBSF1L] +0.0967 * P[NBSF2S] +0.208 * P[NCDS1C] +0.109 * P[NCKW1C] -0.243 * P[NCLG1D] -0.243 * P[NCLG2D] -0.243 * P[NCLG3D] -0.243 * P[NCLG4D] +0.0972 * P[NCLS1C] +0.0995 * P[NCLW1C] +0.0926 * P[NCMA3B] +0.109 * P[NCW31C] +0.0797 * P[NCWF2W] +0.0972 * P[NDNH1H] +0.0972 * P[NDNS1D] -0.317 * P[NEPS1] -0.317 * P[NEPS2] -0.193 * P[NEPS3] -0.193 * P[NEPS4] +0.181 * P[NFBS1J] +0.0973 * P[NFNS1F] -1 * P[NGNE1G] +0.107 * P[NGUR1G] +0.107 * P[NGUR2G] +0.107 * P[NGUR3G] +0.0959 * P[NGUT8] +0.0969 * P[NHUM] -0.0959 * P[NLTS3] +0.0959 * P[NLTS8] +0.21 * P[NMLS1M] +0.214 * P[NMOS1M] +0.101 * P[NMR22T] -0.987 * P[NMR41M] +0.192 * P[NMTP1] +0.192 * P[NMTP2] -0.973 * P[NMTZ1M] -0.243 * P[NMWB1W] -0.401 * P[NNEE1H] +0.0976 * P[NNRN1A] +0.208 * P[NONF1F] +0.197 * P[NPG11P] +0.197 * P[NPG12G] +0.0926 * P[NQBB3Q] +0.0925 * P[NQBC3C] +0.0971 * P[NRB23R] +0.0971 * P[NRBB3R] +0.0971 * P[NRDP3D] +0.101 * P[NRPK1R] -0.985 * P[NSAP1S] +0.283 * P[NSTB1S] +0.283 * P[NSTU1S] +0.0979 * P[NURQ1U] +0.0979 * P[NURQ2U] +0.0979 * P[NURQ3U] +0.0979 * P[NURQ4U] -0.988 * P[NURR1N] -0.988 * P[NURR2N] +0.0957 * P[NUTS8] -0.268 * P[NVPP5] -0.268 * P[NVPP6] +0.0983 * P[NWGG1W] +0.0983 * P[NWGJ1J] +0.0983 * P[NWGJ2S] +0.0983 * P[NWGJ3W] +0.0983 * P[NWGJ4W] +0.0983 * P[NWGS1B] +0.0967 * P[NWL21W] +0.238 * P[NWL82N] +0.0967 * P[NWLA1W] +0.249 * P[NWLN1W] +0.238 * P[NWLS3N] +0.238 * P[NWLS4W] -0.975 * P[NWRK2W] +0.233 * P[NWLW1S] +0.306 * P[NWOW1W] -0.975 * P[NWRK1W] +0.106 * P[NYS12A] +0.96 * F[N-Q-MNSP1] +0.0962 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250430T1125,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-03-03|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] -0.559 * P[QGLD1] +0.0961 * P[QCPG1C] +0.0991 * P[QDMW1W] +0.927 * P[QGAR1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] -0.766 * P[QLCS1A] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250430T1125,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250529T0630,#R032894_004_RAMP_F,#R032894_004_RAMP_F|2025-05-28|1,0.974 * F_VIC_to_NSW -0.975 * P[NSAP1S] -1 * P[NGNE1G] -0.979 * P[NMR41M] -0.954 * P[NMTZ1M] -0.979 * P[NURR1N] -0.979 * P[NURR2N] -0.957 * P[NWRK1W] -0.957 * P[NWRK2W] +0.932 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint N>>84_83_QGEN_N, Effective Date: 13/11/2023, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250529T0630,F_Q++LDTW_R60,F_Q++LDTW_R60|2023-03-16|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250529T0630,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250610T1800,Q>>TRSP_BKSP_MESP,Q>>TRSP_BKSP_MESP|2025-06-05|1,0.954 * F_VIC_to_NSW +0.52 * P[QBCB3B] +0.535 * P[QBCG] +0.959 * P[QBCK1] +0.959 * P[QBCK2] +0.535 * P[QBDR1L] +0.529 * P[QBGH1] +0.529 * P[QBGH2] +0.949 * P[QBRA1] +0.949 * P[QBRA2] +0.949 * P[QBRA3] +0.948 * P[QBRA4K] +0.949 * P[QBRA5B] +0.949 * P[QBRA6B] +0.949 * P[QBRA7B] +0.949 * P[QBRA8D] +0.949 * P[QBRS1D] +0.531 * P[QBSW1C] +0.531 * P[QBSW2C] +0.578 * P[QCAB1] +0.578 * P[QCAB2] +0.578 * P[QCAC3] +0.578 * P[QCAC4] +0.949 * P[QCBF1D] +0.949 * P[QCBR1C] +0.949 * P[QCBS1B] +0.529 * P[QCCK1D] +0.529 * P[QCCK2H] +0.529 * P[QCLA1C] +0.949 * P[QCND1C] +0.529 * P[QCOS1C] +0.945 * P[QCPG1C] +0.945 * P[QDMW1W] +0.529 * P[QGAR1] +0.986 * P[QGBB1G] +0.433 * P[QGLD1] +0.433 * P[QGLD2] +0.435 * P[QGLD3] +0.435 * P[QGLD4] +0.433 * P[QGLD5] +0.433 * P[QGLD6] +0.529 * P[QHAR1H] +0.529 * P[QKAH1] +0.529 * P[QKAH2] +0.529 * P[QKAH3] +0.529 * P[QKAH4] +0.5 * P[QLCS1A] +0.538 * P[QLIS1E] +0.535 * P[QLIS2M] +0.958 * P[QMRY1Y] +0.535 * P[QLLV3C] +0.53 * P[QMPL1R] +0.566 * P[QMRR1M] +0.958 * P[QMRY2M] +0.957 * P[QMRY3W] +0.957 * P[QMRY4W] +0.529 * P[QMSP1] +0.529 * P[QMSP2] +0.529 * P[QMSP3M] +0.959 * P[QMSW1M] +0.958 * P[QOKY1] +0.958 * P[QOKY2] +0.949 * P[QORS1E] +0.949 * P[QRMA7] +0.949 * P[QRMA8] +0.529 * P[QROG1K] +0.529 * P[QROG3R] +0.529 * P[QROW1K] +0.529 * P[QROW2K] +0.529 * P[QSLD1H] +0.529 * P[QSLS1W] +0.531 * P[QSTN1] +0.531 * P[QSTN2] +0.531 * P[QSTN3] +0.531 * P[QSTN4] +0.989 * P[QSWE] +0.266 * P[QTBS1C] +0.255 * P[QTBS2S] +0.958 * P[QTKS1O] +0.958 * P[QTKS2O] +0.529 * P[QTMW1K] +0.955 * P[QTNT] +0.955 * P[QTRB1T] +0.955 * P[QTRN1] +0.955 * P[QTRN2] +0.955 * P[QTRN3] +0.955 * P[QTRN4] +0.955 * P[QTRS1K] +0.529 * P[QTYP] +0.529 * P[QTZS1S] +0.948 * P[QWDB3C] +0.948 * P[QWDE3W] +0.948 * P[QWDR1W] +0.948 * P[QWDS1U] -1 * P[QWIP1] -1 * P[QWIP2] +1 * P[QWIV1] +1 * P[QWIV2] +0.529 * P[QWKM1M] +0.177 * P[QWLS1W] +0.949 * P[QWSB3W] +0.949 * P[QWSR1W] +0.949 * P[QWSS1G] +0.982 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= 832 (H18 Tarong to H2 South Pine) 275 kV feeder, avoid O/L 838 (H36 Blackwall to H2 South Pine) 275 kV feeder on trip of 825 (H12 Mt England to H2 South Pine) 275 kV feeder, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250612T1935,Q>>TRSP_BKSP_MESP,Q>>TRSP_BKSP_MESP|2025-06-05|1,0.954 * F_VIC_to_NSW +0.52 * P[QBCB3B] +0.535 * P[QBCG] +0.959 * P[QBCK1] +0.959 * P[QBCK2] +0.535 * P[QBDR1L] +0.529 * P[QBGH1] +0.529 * P[QBGH2] +0.949 * P[QBRA1] +0.949 * P[QBRA2] +0.949 * P[QBRA3] +0.948 * P[QBRA4K] +0.949 * P[QBRA5B] +0.949 * P[QBRA6B] +0.949 * P[QBRA7B] +0.949 * P[QBRA8D] +0.949 * P[QBRS1D] +0.531 * P[QBSW1C] +0.531 * P[QBSW2C] +0.578 * P[QCAB1] +0.578 * P[QCAB2] +0.578 * P[QCAC3] +0.578 * P[QCAC4] +0.949 * P[QCBF1D] +0.949 * P[QCBR1C] +0.949 * P[QCBS1B] +0.529 * P[QCCK1D] +0.529 * P[QCCK2H] +0.529 * P[QCLA1C] +0.949 * P[QCND1C] +0.529 * P[QCOS1C] +0.945 * P[QCPG1C] +0.945 * P[QDMW1W] +0.529 * P[QGAR1] +0.986 * P[QGBB1G] +0.433 * P[QGLD1] +0.433 * P[QGLD2] +0.435 * P[QGLD3] +0.435 * P[QGLD4] +0.433 * P[QGLD5] +0.433 * P[QGLD6] +0.529 * P[QHAR1H] +0.529 * P[QKAH1] +0.529 * P[QKAH2] +0.529 * P[QKAH3] +0.529 * P[QKAH4] +0.5 * P[QLCS1A] +0.538 * P[QLIS1E] +0.535 * P[QLIS2M] +0.958 * P[QMRY1Y] +0.535 * P[QLLV3C] +0.53 * P[QMPL1R] +0.566 * P[QMRR1M] +0.958 * P[QMRY2M] +0.957 * P[QMRY3W] +0.957 * P[QMRY4W] +0.529 * P[QMSP1] +0.529 * P[QMSP2] +0.529 * P[QMSP3M] +0.959 * P[QMSW1M] +0.958 * P[QOKY1] +0.958 * P[QOKY2] +0.949 * P[QORS1E] +0.949 * P[QRMA7] +0.949 * P[QRMA8] +0.529 * P[QROG1K] +0.529 * P[QROG3R] +0.529 * P[QROW1K] +0.529 * P[QROW2K] +0.529 * P[QSLD1H] +0.529 * P[QSLS1W] +0.531 * P[QSTN1] +0.531 * P[QSTN2] +0.531 * P[QSTN3] +0.531 * P[QSTN4] +0.989 * P[QSWE] +0.266 * P[QTBS1C] +0.255 * P[QTBS2S] +0.958 * P[QTKS1O] +0.958 * P[QTKS2O] +0.529 * P[QTMW1K] +0.955 * P[QTNT] +0.955 * P[QTRB1T] +0.955 * P[QTRN1] +0.955 * P[QTRN2] +0.955 * P[QTRN3] +0.955 * P[QTRN4] +0.955 * P[QTRS1K] +0.529 * P[QTYP] +0.529 * P[QTZS1S] +0.948 * P[QWDB3C] +0.948 * P[QWDE3W] +0.948 * P[QWDR1W] +0.948 * P[QWDS1U] -1 * P[QWIP1] -1 * P[QWIP2] +1 * P[QWIV1] +1 * P[QWIV2] +0.529 * P[QWKM1M] +0.177 * P[QWLS1W] +0.949 * P[QWSB3W] +0.949 * P[QWSR1W] +0.949 * P[QWSS1G] +0.982 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= 832 (H18 Tarong to H2 South Pine) 275 kV feeder, avoid O/L 838 (H36 Blackwall to H2 South Pine) 275 kV feeder on trip of 825 (H12 Mt England to H2 South Pine) 275 kV feeder, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250626T0730,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
